3.03463E+18;7.47281E+18;-1E+18;;;;;;;;;
3.56611E+18;5.52527E+18;1E+18;;;;;;;;;
2.09299E+18;7.42976E+18;-1E+18;;;;;;;;;
7.44815E+18;6.36943E+18;1E+18;;;;;;;;;
8.31558E+18;4.37489E+18;1E+18;;;;;;;;;
2.09834E+18;7.66371E+18;-1E+18;;;;;;;;;
4.70624E+18;1.05122E+19;-1E+18;;;;;;;;;
2.25905E+18;5.63318E+18;-1E+18;;;;;;;;;
2.86893E+18;6.80486E+18;-1E+18;;;;;;;;;
2.24275E+17;5.46755E+18;-1E+18;;;;;;;;;
4.42802E+18;6.32071E+18;1E+18;;;;;;;;;
1.09138E+18;6.52602E+18;-1E+18;;;;;;;;;
5.45806E+18;5.82931E+18;1E+18;;;;;;;;;
1.54585E+18;4.61008E+18;1E+18;;;;;;;;;
-7.91063E+17;9.89066E+18;-1E+18;;;;;;;;;
3.9367E+18;2.16244E+18;1E+18;;;;;;;;;
3.23641E+18;7.49141E+18;-1E+18;;;;;;;;;
6.4516E+18;6.02592E+18;1E+18;;;;;;;;;
3.16542E+18;1.00515E+19;-1E+18;;;;;;;;;
2.95352E+18;7.2946E+18;-1E+18;;;;;;;;;
7.11044E+18;5.5695E+18;1E+18;;;;;;;;;
3.66482E+17;3.24936E+18;1E+18;;;;;;;;;
7.17316E+18;6.78116E+18;1E+18;;;;;;;;;
3.51057E+18;1.11404E+19;-1E+18;;;;;;;;;
4.73727E+18;1.05148E+19;-1E+18;;;;;;;;;
3.04534E+18;1.16267E+19;-1E+18;;;;;;;;;
4.74276E+18;4.34582E+18;1E+18;;;;;;;;;
3.87586E+18;2.43549E+18;1E+18;;;;;;;;;
6.45966E+18;3.20186E+18;1E+18;;;;;;;;;
1.3644E+18;8.50523E+18;-1E+18;;;;;;;;;
6.60416E+18;2.50884E+18;1E+18;;;;;;;;;
-5.28334E+17;9.45968E+18;-1E+18;;;;;;;;;
6.89643E+18;7.38306E+18;1E+18;;;;;;;;;
-4.55651E+17;1.14227E+19;-1E+18;;;;;;;;;
6.85106E+17;8.44699E+18;-1E+18;;;;;;;;;
5.76654E+18;6.53535E+18;1E+18;;;;;;;;;
1.19221E+18;1.09099E+19;-1E+18;;;;;;;;;
7.00889E+18;7.97365E+18;1E+18;;;;;;;;;
2.29643E+18;4.07109E+18;-1E+18;;;;;;;;;
6.19605E+18;7.31847E+18;1E+18;;;;;;;;;
9.2307E+17;8.40782E+18;-1E+18;;;;;;;;;
6.31706E+17;8.30245E+18;-1E+18;;;;;;;;;
3.54256E+18;4.60931E+18;1E+18;;;;;;;;;
4.9626E+18;5.6951E+18;1E+18;;;;;;;;;
7.61121E+18;5.36742E+18;1E+18;;;;;;;;;
3.81775E+18;8.91296E+18;-1E+18;;;;;;;;;
4.32809E+18;2.9243E+18;1E+18;;;;;;;;;
6.19427E+17;6.30965E+18;-1E+18;;;;;;;;;
1.47876E+18;6.15404E+18;1E+18;;;;;;;;;
3.45627E+18;3.37392E+18;1E+18;;;;;;;;;
5.30426E+18;3.74753E+18;1E+18;;;;;;;;;
4.16797E+18;7.10613E+18;1E+18;;;;;;;;;
1.12566E+18;6.88831E+18;-1E+18;;;;;;;;;
1.01923E+18;8.96267E+18;-1E+18;;;;;;;;;
7.37425E+18;3.17355E+18;1E+18;;;;;;;;;
2.89975E+18;8.90538E+18;-1E+18;;;;;;;;;
3.51988E+18;3.915E+18;1E+18;;;;;;;;;
2.72933E+18;1.13108E+19;-1E+18;;;;;;;;;
2.13081E+18;9.82576E+18;-1E+18;;;;;;;;;
5.8611E+18;3.11578E+18;1E+18;;;;;;;;;
8.08546E+17;1.01744E+19;-1E+18;;;;;;;;;
2.24462E+18;9.66187E+18;-1E+18;;;;;;;;;
3.50387E+18;4.89299E+18;1E+18;;;;;;;;;
4.84244E+18;5.48717E+18;1E+18;;;;;;;;;
7.51383E+18;3.97706E+18;1E+18;;;;;;;;;
-9.34664E+17;9.08341E+18;-1E+18;;;;;;;;;
6.80303E+18;7.19849E+18;1E+18;;;;;;;;;
3.44466E+17;7.27239E+18;-1E+18;;;;;;;;;
3.51024E+18;5.68466E+18;1E+18;;;;;;;;;
5.43068E+17;1.11014E+19;-1E+18;;;;;;;;;
1.4719E+18;8.35829E+18;-1E+18;;;;;;;;;
7.40144E+18;7.19763E+18;1E+18;;;;;;;;;
5.56914E+18;6.43117E+18;1E+18;;;;;;;;;
2.12832E+18;7.72008E+18;-1E+18;;;;;;;;;
5.8416E+18;7.22935E+18;1E+18;;;;;;;;;
5.09031E+18;7.04295E+18;1E+18;;;;;;;;;
6.08167E+18;7.85158E+18;1E+18;;;;;;;;;
6.26611E+18;5.81508E+18;1E+18;;;;;;;;;
4.1614E+18;4.56657E+18;1E+18;;;;;;;;;
-8.03397E+17;7.89903E+18;-1E+18;;;;;;;;;
2.19758E+18;9.34658E+18;-1E+18;;;;;;;;;
6.21658E+18;8.06148E+18;1E+18;;;;;;;;;
3.68131E+17;5.74554E+18;1E+18;;;;;;;;;
2.10683E+18;1.05141E+19;-1E+18;;;;;;;;;
7.91614E+18;6.56235E+18;1E+18;;;;;;;;;
4.13263E+18;4.78305E+18;1E+18;;;;;;;;;
7.22874E+17;8.16647E+18;-1E+18;;;;;;;;;
4.32139E+18;1.0664E+19;-1E+18;;;;;;;;;
9.66969E+17;6.67524E+18;-1E+18;;;;;;;;;
1.49119E+18;1.0505E+19;-1E+18;;;;;;;;;
2.85606E+18;1.0491E+19;-1E+18;;;;;;;;;
2.02379E+17;6.60557E+18;-1E+18;;;;;;;;;
6.56103E+15;8.05302E+18;-1E+18;;;;;;;;;
-1.33192E+18;8.06977E+18;-1E+18;;;;;;;;;
2.64474E+18;7.86379E+18;-1E+18;;;;;;;;;
6.02333E+16;8.55035E+18;-1E+18;;;;;;;;;
4.29928E+18;5.05593E+18;1E+18;;;;;;;;;
7.07632E+18;3.62523E+18;1E+18;;;;;;;;;
6.37054E+18;3.91421E+18;1E+18;;;;;;;;;
1.55074E+18;8.98572E+18;-1E+18;;;;;;;;;
4.62001E+18;1.01841E+19;-1E+18;;;;;;;;;
7.40738E+18;7.04956E+18;1E+18;;;;;;;;;
5.53898E+18;6.90586E+18;-1E+18;;;;;;;;;
1.50739E+18;7.33751E+18;1E+18;;;;;;;;;
5.32676E+18;4.77868E+18;1E+18;;;;;;;;;
6.94179E+18;5.64577E+18;1E+18;;;;;;;;;
6.93529E+18;5.73709E+18;1E+18;;;;;;;;;
4.38754E+18;5.12857E+18;1E+18;;;;;;;;;
3.43006E+18;7.93058E+18;-1E+18;;;;;;;;;
1.66833E+18;9.31271E+18;-1E+18;;;;;;;;;
4.62441E+18;3.67973E+18;1E+18;;;;;;;;;
-1.066E+18;9.32736E+18;-1E+18;;;;;;;;;
-2.9244E+17;8.88774E+18;-1E+18;;;;;;;;;
5.41795E+18;6.0439E+18;1E+18;;;;;;;;;
7.88526E+18;2.84197E+18;1E+18;;;;;;;;;
-1.44996E+18;9.24325E+18;-1E+18;;;;;;;;;
5.8962E+18;8.15971E+18;1E+18;;;;;;;;;
5.01138E+18;8.85486E+18;-1E+18;;;;;;;;;
3.54611E+18;6.83601E+18;1E+18;;;;;;;;;
2.19947E+18;8.20549E+18;-1E+18;;;;;;;;;
2.73916E+18;5.5623E+18;1E+18;;;;;;;;;
-7.27497E+17;6.21126E+18;1E+18;;;;;;;;;
2.07606E+18;1.03066E+19;-1E+18;;;;;;;;;
4.64763E+18;1.02284E+19;1E+18;;;;;;;;;
3.95098E+18;5.75112E+18;1E+18;;;;;;;;;
3.32056E+18;9.68284E+18;-1E+18;;;;;;;;;
1.32203E+18;9.72717E+18;-1E+18;;;;;;;;;
6.05502E+18;6.73351E+18;1E+18;;;;;;;;;
6.50696E+18;4.65792E+18;1E+18;;;;;;;;;
5.18241E+18;4.40336E+18;1E+18;;;;;;;;;
3.84818E+18;9.97346E+18;-1E+18;;;;;;;;;
5.23677E+18;4.25308E+18;1E+18;;;;;;;;;
3.66107E+18;1.03619E+19;-1E+18;;;;;;;;;
7.21376E+18;8.8219E+18;1E+18;;;;;;;;;
6.9095E+18;5.34191E+18;1E+18;;;;;;;;;
7.46762E+17;1.22326E+19;-1E+18;;;;;;;;;
2.50835E+18;9.58992E+18;-1E+18;;;;;;;;;
5.8831E+18;7.4684E+18;1E+18;;;;;;;;;
4.57032E+18;4.92298E+18;1E+18;;;;;;;;;
3.77297E+18;5.10313E+18;1E+18;;;;;;;;;
-1.55736E+18;9.25033E+18;-1E+18;;;;;;;;;
4.39064E+18;8.83491E+18;1E+18;;;;;;;;;
3.97749E+18;8.94032E+18;-1E+18;;;;;;;;;
3.36568E+18;4.0864E+18;1E+18;;;;;;;;;
7.12832E+18;5.57472E+18;1E+18;;;;;;;;;
2.87216E+18;9.52346E+18;-1E+18;;;;;;;;;
5.54034E+18;5.48958E+18;1E+18;;;;;;;;;
3.58808E+18;4.1566E+18;1E+18;;;;;;;;;
2.50594E+18;4.59784E+18;1E+18;;;;;;;;;
6.13851E+18;3.09308E+18;1E+18;;;;;;;;;
4.81E+18;8.10911E+18;1E+18;;;;;;;;;
4.42533E+18;7.12287E+18;1E+18;;;;;;;;;
2.89574E+18;9.45057E+18;1E+18;;;;;;;;;
4.68467E+18;9.62007E+18;-1E+18;;;;;;;;;
5.45634E+18;6.87792E+18;1E+18;;;;;;;;;
3.40946E+18;6.90357E+18;-1E+18;;;;;;;;;
5.42267E+18;7.94838E+18;1E+18;;;;;;;;;
4.04421E+18;6.54824E+18;1E+18;;;;;;;;;
5.88716E+18;6.10998E+18;1E+18;;;;;;;;;
4.03673E+18;9.334E+18;-1E+18;;;;;;;;;
4.32525E+18;7.66262E+18;-1E+18;;;;;;;;;
3.08033E+18;1.01738E+19;-1E+18;;;;;;;;;
7.42967E+18;8.68345E+18;1E+18;;;;;;;;;
3.90313E+18;4.51237E+18;1E+18;;;;;;;;;
4.40262E+18;4.92032E+18;1E+18;;;;;;;;;
4.67396E+18;5.2871E+18;1E+18;;;;;;;;;
2.71996E+18;5.9638E+18;-1E+18;;;;;;;;;
4.02378E+18;6.6435E+18;-1E+18;;;;;;;;;
8.30874E+17;1.17786E+19;-1E+18;;;;;;;;;
5.79858E+18;6.82073E+18;1E+18;;;;;;;;;
4.56355E+18;5.0958E+18;1E+18;;;;;;;;;
3.52302E+18;1.10871E+19;-1E+18;;;;;;;;;
-8.77314E+17;8.51879E+18;-1E+18;;;;;;;;;
4.87818E+18;4.1937E+18;1E+18;;;;;;;;;
7.54626E+17;9.83215E+18;-1E+18;;;;;;;;;
9.05725E+18;7.69377E+18;1E+18;;;;;;;;;
5.64318E+18;3.32789E+18;1E+18;;;;;;;;;
2.22234E+18;7.10247E+18;-1E+18;;;;;;;;;
-8.5843E+17;7.5214E+18;-1E+18;;;;;;;;;
5.97379E+18;6.55179E+18;1E+18;;;;;;;;;
7.84892E+17;7.71797E+18;-1E+18;;;;;;;;;
9.24342E+18;4.98546E+18;1E+18;;;;;;;;;
-8.8464E+17;7.24233E+18;-1E+18;;;;;;;;;
5.29881E+18;5.83121E+18;1E+18;;;;;;;;;
9.48103E+17;1.02909E+19;-1E+18;;;;;;;;;
2.30643E+18;9.9235E+18;-1E+18;;;;;;;;;
5.20086E+17;1.18926E+19;-1E+18;;;;;;;;;
2.63049E+18;6.25453E+18;1E+18;;;;;;;;;
-4.5303E+17;7.22348E+18;-1E+18;;;;;;;;;
4.99091E+17;1.12298E+19;-1E+18;;;;;;;;;
2.06429E+18;9.86103E+18;-1E+18;;;;;;;;;
-6.61543E+16;8.39239E+18;-1E+18;;;;;;;;;
3.75709E+18;6.16921E+18;1E+18;;;;;;;;;
2.25369E+18;9.12201E+18;-1E+18;;;;;;;;;
4.1253E+18;5.46405E+18;1E+18;;;;;;;;;
1.7183E+18;7.53268E+18;-1E+18;;;;;;;;;
4.53283E+18;7.22263E+18;1E+18;;;;;;;;;
-4.11378E+17;1.20206E+19;-1E+18;;;;;;;;;
5.30582E+18;2.22494E+18;1E+18;;;;;;;;;
7.06297E+18;6.98975E+18;1E+18;;;;;;;;;
2.17297E+18;8.0365E+18;-1E+18;;;;;;;;;
5.33875E+18;5.33206E+18;1E+18;;;;;;;;;
-1.45066E+18;8.79105E+18;-1E+18;;;;;;;;;
6.79094E+18;4.91373E+18;1E+18;;;;;;;;;
4.31182E+18;5.24188E+18;1E+18;;;;;;;;;
2.6542E+18;7.83893E+18;-1E+18;;;;;;;;;
3.41375E+18;8.24069E+18;-1E+18;;;;;;;;;
2.54199E+18;6.46191E+18;1E+18;;;;;;;;;
4.57588E+18;4.65625E+18;1E+18;;;;;;;;;
6.96504E+18;5.00934E+18;1E+18;;;;;;;;;
1.07509E+17;5.8936E+18;-1E+18;;;;;;;;;
-1.00396E+17;9.20963E+18;-1E+18;;;;;;;;;
3.07112E+18;6.3928E+18;-1E+18;;;;;;;;;
4.60804E+18;5.41191E+18;1E+18;;;;;;;;;
4.34426E+18;5.46577E+18;1E+18;;;;;;;;;
4.00602E+18;1.0423E+19;-1E+18;;;;;;;;;
4.60197E+18;1.00145E+19;-1E+18;;;;;;;;;
7.62938E+18;5.29489E+18;1E+18;;;;;;;;;
2.94555E+18;6.7058E+18;1E+18;;;;;;;;;
5.23273E+18;6.55639E+18;1E+18;;;;;;;;;
6.6639E+18;7.00317E+18;1E+18;;;;;;;;;
5.98601E+17;6.31781E+18;-1E+18;;;;;;;;;
-1.75884E+16;1.02189E+19;-1E+18;;;;;;;;;
3.4286E+18;5.43611E+18;1E+18;;;;;;;;;
1.54374E+18;8.41287E+18;-1E+18;;;;;;;;;
5.10589E+18;7.53103E+18;-1E+18;;;;;;;;;
4.71039E+18;4.51109E+18;1E+18;;;;;;;;;
5.01266E+18;4.46921E+18;1E+18;;;;;;;;;
3.78269E+18;7.9072E+18;-1E+18;;;;;;;;;
7.11617E+18;7.25885E+18;1E+18;;;;;;;;;
2.43957E+18;3.55093E+18;1E+18;;;;;;;;;
3.06192E+18;9.92399E+18;-1E+18;;;;;;;;;
5.12023E+16;8.43992E+18;-1E+18;;;;;;;;;
6.37397E+18;6.84136E+18;1E+18;;;;;;;;;
2.52826E+18;7.92786E+18;-1E+18;;;;;;;;;
5.25462E+18;2.89308E+18;1E+18;;;;;;;;;
6.04074E+18;8.0671E+18;1E+18;;;;;;;;;
3.79794E+18;7.15563E+18;1E+18;;;;;;;;;
-1.7137E+17;1.4221E+19;-1E+18;;;;;;;;;
5.12733E+18;8.96607E+18;1E+18;;;;;;;;;
3.89275E+18;3.73803E+18;1E+18;;;;;;;;;
3.96658E+18;1.09579E+19;-1E+18;;;;;;;;;
4.17305E+18;9.16103E+18;-1E+18;;;;;;;;;
2.69307E+18;9.88157E+18;-1E+18;;;;;;;;;
9.52834E+17;6.82524E+18;-1E+18;;;;;;;;;
1.7497E+18;9.02431E+18;-1E+18;;;;;;;;;
2.49781E+18;1.06389E+19;-1E+18;;;;;;;;;
4.69127E+18;1.23991E+19;-1E+18;;;;;;;;;
1.78334E+18;9.82463E+18;-1E+18;;;;;;;;;
2.19468E+18;4.70912E+18;1E+18;;;;;;;;;
5.64674E+18;4.93219E+18;1E+18;;;;;;;;;
1.9792E+18;9.69308E+18;-1E+18;;;;;;;;;
5.69374E+18;5.81321E+18;1E+18;;;;;;;;;
3.53528E+18;4.70231E+18;1E+18;;;;;;;;;
9.40419E+18;5.90583E+18;1E+18;;;;;;;;;
6.17369E+18;8.9976E+18;1E+18;;;;;;;;;
1.69594E+18;8.12936E+18;-1E+18;;;;;;;;;
3.56712E+18;8.35203E+18;1E+18;;;;;;;;;
2.41708E+17;1.12275E+19;-1E+18;;;;;;;;;
2.15771E+18;6.97028E+18;-1E+18;;;;;;;;;
1.0055E+18;1.10698E+19;-1E+18;;;;;;;;;
6.69972E+17;6.49407E+18;-1E+18;;;;;;;;;
2.52278E+17;8.27267E+18;-1E+18;;;;;;;;;
7.63982E+17;1.01792E+19;-1E+18;;;;;;;;;
5.52245E+18;5.09701E+18;1E+18;;;;;;;;;
5.53285E+18;6.07198E+18;1E+18;;;;;;;;;
2.64518E+18;9.83168E+18;-1E+18;;;;;;;;;
1.83501E+18;8.56314E+18;-1E+18;;;;;;;;;
1.4059E+18;1.05348E+19;-1E+18;;;;;;;;;
3.41732E+17;8.43267E+18;-1E+18;;;;;;;;;
2.01659E+18;6.56593E+18;1E+18;;;;;;;;;
1.78458E+18;9.61194E+18;-1E+18;;;;;;;;;
7.10673E+18;4.23377E+18;1E+18;;;;;;;;;
3.3734E+18;6.42193E+18;1E+18;;;;;;;;;
1.12816E+18;3.39029E+18;1E+18;;;;;;;;;
1.92425E+18;8.40343E+18;-1E+18;;;;;;;;;
6.62361E+18;7.29779E+18;1E+18;;;;;;;;;
-6.77277E+17;1.09165E+19;-1E+18;;;;;;;;;
3.6637E+18;8.20114E+18;-1E+18;;;;;;;;;
2.45932E+18;8.64593E+18;-1E+18;;;;;;;;;
8.67165E+18;8.28582E+18;1E+18;;;;;;;;;
2.93026E+18;9.37243E+18;-1E+18;;;;;;;;;
3.62404E+18;6.98398E+18;1E+18;;;;;;;;;
3.70728E+18;8.11991E+18;1E+18;;;;;;;;;
4.65185E+17;8.63489E+18;-1E+18;;;;;;;;;
2.63418E+18;1.07669E+19;-1E+18;;;;;;;;;
-4.13451E+17;1.17769E+19;-1E+18;;;;;;;;;
2.94206E+18;8.68733E+18;-1E+18;;;;;;;;;
-4.7625E+17;5.92184E+18;-1E+18;;;;;;;;;
3.63405E+18;1.11481E+19;-1E+18;;;;;;;;;
7.89562E+17;9.44369E+18;-1E+18;;;;;;;;;
1.04894E+18;1.11108E+19;-1E+18;;;;;;;;;
3.80604E+18;4.39026E+18;1E+18;;;;;;;;;
-4.98711E+17;1.10038E+19;-1E+18;;;;;;;;;
5.74058E+18;6.39024E+18;1E+18;;;;;;;;;
1.67326E+18;7.99899E+18;-1E+18;;;;;;;;;
3.58039E+18;5.4878E+18;1E+18;;;;;;;;;
6.24606E+18;5.64368E+18;1E+18;;;;;;;;;
6.06378E+18;9.31364E+18;1E+18;;;;;;;;;
1.61931E+18;1.157E+19;-1E+18;;;;;;;;;
2.27054E+18;3.67644E+18;1E+18;;;;;;;;;
2.14503E+18;7.39884E+18;1E+18;;;;;;;;;
2.56781E+18;1.02573E+19;-1E+18;;;;;;;;;
5.59721E+18;6.60053E+18;-1E+18;;;;;;;;;
2.3179E+18;7.52304E+18;-1E+18;;;;;;;;;
8.9602E+15;9.73475E+18;-1E+18;;;;;;;;;
6.65601E+15;9.05026E+18;-1E+18;;;;;;;;;
2.47728E+18;5.62857E+18;-1E+18;;;;;;;;;
2.4191E+18;7.32975E+18;-1E+18;;;;;;;;;
2.90811E+18;1.0018E+19;1E+18;;;;;;;;;
2.39551E+18;5.66326E+18;-1E+18;;;;;;;;;
1.58908E+18;1.1138E+19;-1E+18;;;;;;;;;
2.23906E+18;9.63025E+18;-1E+18;;;;;;;;;
5.63047E+18;8.58702E+18;1E+18;;;;;;;;;
8.77241E+17;1.15115E+19;-1E+18;;;;;;;;;
5.20392E+17;8.08811E+18;-1E+18;;;;;;;;;
3.45969E+18;7.06962E+18;1E+18;;;;;;;;;
3.21896E+18;6.7695E+18;-1E+18;;;;;;;;;
-7.62892E+17;8.1616E+18;-1E+18;;;;;;;;;
3.07148E+18;5.48842E+18;1E+18;;;;;;;;;
5.32762E+18;5.01236E+18;1E+18;;;;;;;;;
3.07655E+17;8.54279E+18;-1E+18;;;;;;;;;
3.55585E+18;9.68522E+18;-1E+18;;;;;;;;;
7.38365E+18;7.80936E+18;1E+18;;;;;;;;;
1.53206E+18;8.31693E+18;-1E+18;;;;;;;;;
2.75731E+18;9.85618E+18;-1E+18;;;;;;;;;
3.65126E+18;4.88647E+18;1E+18;;;;;;;;;
3.68458E+18;3.15359E+18;1E+18;;;;;;;;;
5.7183E+18;7.04293E+18;1E+18;;;;;;;;;
7.74087E+18;6.08594E+18;1E+18;;;;;;;;;
3.66245E+17;9.08957E+18;-1E+18;;;;;;;;;
2.95024E+18;7.51674E+18;-1E+18;;;;;;;;;
5.58869E+18;6.62128E+18;1E+18;;;;;;;;;
5.76776E+18;5.96112E+18;1E+18;;;;;;;;;
2.8821E+18;1.2424E+19;-1E+18;;;;;;;;;
4.16075E+18;8.61496E+18;-1E+18;;;;;;;;;
3.50303E+18;8.54674E+18;1E+18;;;;;;;;;
2.75826E+18;1.11281E+19;-1E+18;;;;;;;;;
3.96632E+18;9.45433E+18;-1E+18;;;;;;;;;
5.07303E+18;8.99354E+18;-1E+18;;;;;;;;;
2.17818E+18;1.05755E+19;-1E+18;;;;;;;;;
5.65046E+18;6.75519E+18;1E+18;;;;;;;;;
5.08983E+18;6.89768E+18;-1E+18;;;;;;;;;
5.29561E+18;6.70597E+18;1E+18;;;;;;;;;
5.2769E+18;9.25501E+18;-1E+18;;;;;;;;;
5.15758E+18;8.20238E+18;1E+18;;;;;;;;;
3.87649E+18;1.03511E+19;-1E+18;;;;;;;;;
1.1338E+18;7.41123E+18;1E+18;;;;;;;;;
4.21545E+18;5.6515E+18;1E+18;;;;;;;;;
6.0424E+18;1.01561E+19;-1E+18;;;;;;;;;
1.33896E+18;9.39805E+18;-1E+18;;;;;;;;;
6.16379E+18;7.56632E+18;1E+18;;;;;;;;;
6.64153E+18;5.05542E+18;1E+18;;;;;;;;;
2.88547E+18;9.25518E+18;1E+18;;;;;;;;;
2.69217E+18;7.03979E+18;-1E+18;;;;;;;;;
5.67107E+18;7.60538E+18;1E+18;;;;;;;;;
3.95229E+18;6.32322E+18;1E+18;;;;;;;;;
2.25949E+18;9.33695E+18;-1E+18;;;;;;;;;
2.46612E+18;6.86175E+18;-1E+18;;;;;;;;;
3.92899E+18;1.05786E+19;-1E+18;;;;;;;;;
-1.51783E+18;1.07885E+19;-1E+18;;;;;;;;;
1.44093E+18;8.73645E+18;-1E+18;;;;;;;;;
2.8884E+18;9.20962E+18;-1E+18;;;;;;;;;
2.99102E+18;4.39533E+18;1E+18;;;;;;;;;
2.98274E+18;6.98701E+18;1E+18;;;;;;;;;
3.94579E+18;1.15984E+19;-1E+18;;;;;;;;;
3.52826E+18;5.95548E+18;1E+18;;;;;;;;;
4.07872E+18;9.06227E+18;-1E+18;;;;;;;;;
5.24496E+18;1.39716E+18;1E+18;;;;;;;;;
1.68938E+18;5.8766E+18;1E+18;;;;;;;;;
-2.14391E+17;9.66586E+18;-1E+18;;;;;;;;;
1.59591E+18;7.99248E+18;-1E+18;;;;;;;;;
2.72649E+18;6.21858E+18;1E+18;;;;;;;;;
4.72792E+18;5.92272E+18;1E+18;;;;;;;;;
2.28478E+18;8.71085E+18;-1E+18;;;;;;;;;
2.97776E+18;8.18901E+18;-1E+18;;;;;;;;;
2.70429E+18;8.72528E+18;1E+18;;;;;;;;;
4.9375E+18;5.73289E+18;1E+18;;;;;;;;;
3.92002E+18;1.12025E+19;-1E+18;;;;;;;;;
5.42678E+18;1.11477E+19;-1E+18;;;;;;;;;
-4.13716E+17;8.02219E+18;-1E+18;;;;;;;;;
6.64206E+18;5.25017E+18;1E+18;;;;;;;;;
2.41271E+18;4.72137E+18;1E+18;;;;;;;;;
5.70857E+18;3.67018E+18;1E+18;;;;;;;;;
-2.20253E+18;9.79199E+18;-1E+18;;;;;;;;;
6.04434E+18;3.34205E+18;1E+18;;;;;;;;;
3.735E+18;1.18979E+19;-1E+18;;;;;;;;;
-1.53343E+17;7.9714E+18;-1E+18;;;;;;;;;
6.71003E+18;2.97453E+18;1E+18;;;;;;;;;
5.62729E+18;7.49825E+18;1E+18;;;;;;;;;
1.40931E+18;1.04403E+19;-1E+18;;;;;;;;;
3.33757E+18;7.5733E+18;-1E+18;;;;;;;;;
3.78801E+18;9.32359E+18;1E+18;;;;;;;;;
7.10753E+18;5.94173E+18;1E+18;;;;;;;;;
5.53026E+18;1.05592E+19;1E+18;;;;;;;;;
1.30699E+18;8.6255E+18;-1E+18;;;;;;;;;
3.63121E+18;7.02454E+18;1E+18;;;;;;;;;
1.42014E+18;1.03681E+19;-1E+18;;;;;;;;;
3.30534E+18;1.25904E+19;-1E+18;;;;;;;;;
5.51801E+18;6.67575E+18;1E+18;;;;;;;;;
