382148000000000000000000.00;691057000000000000000000.00;1000000000000000000.00
26238000000000000000000.00;1176520000000000000000000.00;-1000000000000000000.00
437608000000000000000000.00;579323000000000000000000.00;1000000000000000000.00
38774000000000000000000.00;776791000000000000000000.00;1000000000000000000.00
248432000000000000000000.00;648317000000000000000000.00;-1000000000000000000.00
227575000000000000000000.00;287316000000000000000000.00;1000000000000000000.00
-467616000000000000000000.00;1093170000000000000000000.00;-1000000000000000000.00
408549000000000000000000.00;779075000000000000000000.00;-1000000000000000000.00
641602000000000000000000.00;718694000000000000000000.00;1000000000000000000.00
499237000000000000000000.00;751313000000000000000000.00;1000000000000000000.00
609211000000000000000000.00;750745000000000000000000.00;1000000000000000000.00
327678000000000000000000.00;742956000000000000000000.00;-1000000000000000000.00
716858000000000000000000.00;520713000000000000000000.00;1000000000000000000.00
687416000000000000000000.00;353178000000000000000000.00;1000000000000000000.00
81875600000000000000000.00;1236930000000000000000000.00;-1000000000000000000.00
20933400000000000000000.00;971615000000000000000000.00;-1000000000000000000.00
48188000000000000000000.00;536841000000000000000000.00;1000000000000000000.00
306609000000000000000000.00;1009390000000000000000000.00;-1000000000000000000.00
9578230000000000000000.00;839906000000000000000000.00;-1000000000000000000.00
186241000000000000000000.00;858418000000000000000000.00;-1000000000000000000.00
321342000000000000000000.00;91166000000000000000000.00;-1000000000000000000.00
643388000000000000000000.00;484248000000000000000000.00;1000000000000000000.00
8281000000000000000000.00;47746000000000000000000.00;1000000000000000000.00
321759000000000000000000.00;838781000000000000000000.00;-1000000000000000000.00
303463000000000000000000.00;747281000000000000000000.00;-1000000000000000000.00
356611000000000000000000.00;552527000000000000000000.00;1000000000000000000.00
209299000000000000000000.00;742976000000000000000000.00;-1000000000000000000.00
744815000000000000000000.00;636943000000000000000000.00;1000000000000000000.00
831558000000000000000000.00;437489000000000000000000.00;1000000000000000000.00
209834000000000000000000.00;766371000000000000000000.00;-1000000000000000000.00
470624000000000000000000.00;1051220000000000000000000.00;-1000000000000000000.00
225905000000000000000000.00;563318000000000000000000.00;-1000000000000000000.00
286893000000000000000000.00;680486000000000000000000.00;-1000000000000000000.00
22427500000000000000000.00;546755000000000000000000.00;-1000000000000000000.00
442802000000000000000000.00;632071000000000000000000.00;1000000000000000000.00
109138000000000000000000.00;652602000000000000000000.00;-1000000000000000000.00
545806000000000000000000.00;582931000000000000000000.00;1000000000000000000.00
154585000000000000000000.00;461008000000000000000000.00;1000000000000000000.00
-79106300000000000000000.00;989066000000000000000000.00;-1000000000000000000.00
39367000000000000000000.00;216244000000000000000000.00;1000000000000000000.00
323641000000000000000000.00;749141000000000000000000.00;-1000000000000000000.00
64516000000000000000000.00;602592000000000000000000.00;1000000000000000000.00
316542000000000000000000.00;1005150000000000000000000.00;-1000000000000000000.00
295352000000000000000000.00;72946000000000000000000.00;-1000000000000000000.00
711044000000000000000000.00;55695000000000000000000.00;1000000000000000000.00
36648200000000000000000.00;324936000000000000000000.00;1000000000000000000.00
717316000000000000000000.00;678116000000000000000000.00;1000000000000000000.00
351057000000000000000000.00;1114040000000000000000000.00;-1000000000000000000.00
473727000000000000000000.00;1051480000000000000000000.00;-1000000000000000000.00
304534000000000000000000.00;1162670000000000000000000.00;-1000000000000000000.00
474276000000000000000000.00;434582000000000000000000.00;1000000000000000000.00
387586000000000000000000.00;243549000000000000000000.00;1000000000000000000.00
645966000000000000000000.00;320186000000000000000000.00;1000000000000000000.00
13644000000000000000000.00;850523000000000000000000.00;-1000000000000000000.00
660416000000000000000000.00;250884000000000000000000.00;1000000000000000000.00
-52833400000000000000000.00;945968000000000000000000.00;-1000000000000000000.00
689643000000000000000000.00;738306000000000000000000.00;1000000000000000000.00
-45565100000000000000000.00;1142270000000000000000000.00;-1000000000000000000.00
68510600000000000000000.00;844699000000000000000000.00;-1000000000000000000.00
576654000000000000000000.00;653535000000000000000000.00;1000000000000000000.00
119221000000000000000000.00;1090990000000000000000000.00;-1000000000000000000.00
700889000000000000000000.00;797365000000000000000000.00;1000000000000000000.00
229643000000000000000000.00;407109000000000000000000.00;-1000000000000000000.00
619605000000000000000000.00;731847000000000000000000.00;1000000000000000000.00
9230700000000000000000.00;840782000000000000000000.00;-1000000000000000000.00
63170600000000000000000.00;830245000000000000000000.00;-1000000000000000000.00
354256000000000000000000.00;460931000000000000000000.00;1000000000000000000.00
49626000000000000000000.00;56951000000000000000000.00;1000000000000000000.00
761121000000000000000000.00;536742000000000000000000.00;1000000000000000000.00
381775000000000000000000.00;891296000000000000000000.00;-1000000000000000000.00
432809000000000000000000.00;29243000000000000000000.00;1000000000000000000.00
61942700000000000000000.00;630965000000000000000000.00;-1000000000000000000.00
147876000000000000000000.00;615404000000000000000000.00;1000000000000000000.00
345627000000000000000000.00;337392000000000000000000.00;1000000000000000000.00
530426000000000000000000.00;374753000000000000000000.00;1000000000000000000.00
416797000000000000000000.00;710613000000000000000000.00;1000000000000000000.00
112566000000000000000000.00;688831000000000000000000.00;-1000000000000000000.00
101923000000000000000000.00;896267000000000000000000.00;-1000000000000000000.00
737425000000000000000000.00;317355000000000000000000.00;1000000000000000000.00
289975000000000000000000.00;890538000000000000000000.00;-1000000000000000000.00
351988000000000000000000.00;3915000000000000000000.00;1000000000000000000.00
272933000000000000000000.00;1131080000000000000000000.00;-1000000000000000000.00
213081000000000000000000.00;982576000000000000000000.00;-1000000000000000000.00
58611000000000000000000.00;311578000000000000000000.00;1000000000000000000.00
80854600000000000000000.00;1017440000000000000000000.00;-1000000000000000000.00
224462000000000000000000.00;966187000000000000000000.00;-1000000000000000000.00
350387000000000000000000.00;489299000000000000000000.00;1000000000000000000.00
484244000000000000000000.00;548717000000000000000000.00;1000000000000000000.00
751383000000000000000000.00;397706000000000000000000.00;1000000000000000000.00
-93466400000000000000000.00;908341000000000000000000.00;-1000000000000000000.00
680303000000000000000000.00;719849000000000000000000.00;1000000000000000000.00
34446600000000000000000.00;727239000000000000000000.00;-1000000000000000000.00
351024000000000000000000.00;568466000000000000000000.00;1000000000000000000.00
54306800000000000000000.00;1110140000000000000000000.00;-1000000000000000000.00
14719000000000000000000.00;835829000000000000000000.00;-1000000000000000000.00
740144000000000000000000.00;719763000000000000000000.00;1000000000000000000.00
556914000000000000000000.00;643117000000000000000000.00;1000000000000000000.00
212832000000000000000000.00;772008000000000000000000.00;-1000000000000000000.00
58416000000000000000000.00;722935000000000000000000.00;1000000000000000000.00
509031000000000000000000.00;704295000000000000000000.00;1000000000000000000.00
608167000000000000000000.00;785158000000000000000000.00;1000000000000000000.00
626611000000000000000000.00;581508000000000000000000.00;1000000000000000000.00
41614000000000000000000.00;456657000000000000000000.00;1000000000000000000.00
-80339700000000000000000.00;789903000000000000000000.00;-1000000000000000000.00
219758000000000000000000.00;934658000000000000000000.00;-1000000000000000000.00
621658000000000000000000.00;806148000000000000000000.00;1000000000000000000.00
36813100000000000000000.00;574554000000000000000000.00;1000000000000000000.00
210683000000000000000000.00;1051410000000000000000000.00;-1000000000000000000.00
791614000000000000000000.00;656235000000000000000000.00;1000000000000000000.00
413263000000000000000000.00;478305000000000000000000.00;1000000000000000000.00
72287400000000000000000.00;816647000000000000000000.00;-1000000000000000000.00
432139000000000000000000.00;106640000000000000000000.00;-1000000000000000000.00
96696900000000000000000.00;667524000000000000000000.00;-1000000000000000000.00
149119000000000000000000.00;105050000000000000000000.00;-1000000000000000000.00
285606000000000000000000.00;104910000000000000000000.00;-1000000000000000000.00
20237900000000000000000.00;660557000000000000000000.00;-1000000000000000000.00
656103000000000000000.00;805302000000000000000000.00;-1000000000000000000.00
-133192000000000000000000.00;806977000000000000000000.00;-1000000000000000000.00
264474000000000000000000.00;786379000000000000000000.00;-1000000000000000000.00
6023330000000000000000.00;855035000000000000000000.00;-1000000000000000000.00
429928000000000000000000.00;505593000000000000000000.00;1000000000000000000.00
707632000000000000000000.00;362523000000000000000000.00;1000000000000000000.00
637054000000000000000000.00;391421000000000000000000.00;1000000000000000000.00
155074000000000000000000.00;898572000000000000000000.00;-1000000000000000000.00
462001000000000000000000.00;1018410000000000000000000.00;-1000000000000000000.00
740738000000000000000000.00;704956000000000000000000.00;1000000000000000000.00
553898000000000000000000.00;690586000000000000000000.00;-1000000000000000000.00
150739000000000000000000.00;733751000000000000000000.00;1000000000000000000.00
532676000000000000000000.00;477868000000000000000000.00;1000000000000000000.00
694179000000000000000000.00;564577000000000000000000.00;1000000000000000000.00
693529000000000000000000.00;573709000000000000000000.00;1000000000000000000.00
438754000000000000000000.00;512857000000000000000000.00;1000000000000000000.00
343006000000000000000000.00;793058000000000000000000.00;-1000000000000000000.00
166833000000000000000000.00;931271000000000000000000.00;-1000000000000000000.00
462441000000000000000000.00;367973000000000000000000.00;1000000000000000000.00
-1066000000000000000000.00;932736000000000000000000.00;-1000000000000000000.00
-2924400000000000000000.00;888774000000000000000000.00;-1000000000000000000.00
541795000000000000000000.00;60439000000000000000000.00;1000000000000000000.00
788526000000000000000000.00;284197000000000000000000.00;1000000000000000000.00
-144996000000000000000000.00;924325000000000000000000.00;-1000000000000000000.00
58962000000000000000000.00;815971000000000000000000.00;1000000000000000000.00
501138000000000000000000.00;885486000000000000000000.00;-1000000000000000000.00
354611000000000000000000.00;683601000000000000000000.00;1000000000000000000.00
219947000000000000000000.00;820549000000000000000000.00;-1000000000000000000.00
273916000000000000000000.00;55623000000000000000000.00;1000000000000000000.00
-72749700000000000000000.00;621126000000000000000000.00;1000000000000000000.00
207606000000000000000000.00;1030660000000000000000000.00;-1000000000000000000.00
464763000000000000000000.00;1022840000000000000000000.00;1000000000000000000.00
395098000000000000000000.00;575112000000000000000000.00;1000000000000000000.00
332056000000000000000000.00;968284000000000000000000.00;-1000000000000000000.00
132203000000000000000000.00;972717000000000000000000.00;-1000000000000000000.00
605502000000000000000000.00;673351000000000000000000.00;1000000000000000000.00
650696000000000000000000.00;465792000000000000000000.00;1000000000000000000.00
518241000000000000000000.00;440336000000000000000000.00;1000000000000000000.00
384818000000000000000000.00;997346000000000000000000.00;-1000000000000000000.00
523677000000000000000000.00;425308000000000000000000.00;1000000000000000000.00
366107000000000000000000.00;1036190000000000000000000.00;-1000000000000000000.00
721376000000000000000000.00;88219000000000000000000.00;1000000000000000000.00
69095000000000000000000.00;534191000000000000000000.00;1000000000000000000.00
74676200000000000000000.00;1223260000000000000000000.00;-1000000000000000000.00
250835000000000000000000.00;958992000000000000000000.00;-1000000000000000000.00
58831000000000000000000.00;74684000000000000000000.00;1000000000000000000.00
457032000000000000000000.00;492298000000000000000000.00;1000000000000000000.00
377297000000000000000000.00;510313000000000000000000.00;1000000000000000000.00
-155736000000000000000000.00;925033000000000000000000.00;-1000000000000000000.00
439064000000000000000000.00;883491000000000000000000.00;1000000000000000000.00
397749000000000000000000.00;894032000000000000000000.00;-1000000000000000000.00
336568000000000000000000.00;40864000000000000000000.00;1000000000000000000.00
712832000000000000000000.00;557472000000000000000000.00;1000000000000000000.00
287216000000000000000000.00;952346000000000000000000.00;-1000000000000000000.00
554034000000000000000000.00;548958000000000000000000.00;1000000000000000000.00
358808000000000000000000.00;41566000000000000000000.00;1000000000000000000.00
250594000000000000000000.00;459784000000000000000000.00;1000000000000000000.00
613851000000000000000000.00;309308000000000000000000.00;1000000000000000000.00
4810000000000000000.00;810911000000000000000000.00;1000000000000000000.00
442533000000000000000000.00;712287000000000000000000.00;1000000000000000000.00
289574000000000000000000.00;945057000000000000000000.00;1000000000000000000.00
468467000000000000000000.00;962007000000000000000000.00;-1000000000000000000.00
545634000000000000000000.00;687792000000000000000000.00;1000000000000000000.00
340946000000000000000000.00;690357000000000000000000.00;-1000000000000000000.00
542267000000000000000000.00;794838000000000000000000.00;1000000000000000000.00
404421000000000000000000.00;654824000000000000000000.00;1000000000000000000.00
588716000000000000000000.00;610998000000000000000000.00;1000000000000000000.00
403673000000000000000000.00;9334000000000000000000.00;-1000000000000000000.00
432525000000000000000000.00;766262000000000000000000.00;-1000000000000000000.00
308033000000000000000000.00;1017380000000000000000000.00;-1000000000000000000.00
742967000000000000000000.00;868345000000000000000000.00;1000000000000000000.00
390313000000000000000000.00;451237000000000000000000.00;1000000000000000000.00
440262000000000000000000.00;492032000000000000000000.00;1000000000000000000.00
467396000000000000000000.00;52871000000000000000000.00;1000000000000000000.00
271996000000000000000000.00;59638000000000000000000.00;-1000000000000000000.00
402378000000000000000000.00;66435000000000000000000.00;-1000000000000000000.00
83087400000000000000000.00;1177860000000000000000000.00;-1000000000000000000.00
579858000000000000000000.00;682073000000000000000000.00;1000000000000000000.00
456355000000000000000000.00;50958000000000000000000.00;1000000000000000000.00
352302000000000000000000.00;1108710000000000000000000.00;-1000000000000000000.00
-87731400000000000000000.00;851879000000000000000000.00;-1000000000000000000.00
487818000000000000000000.00;41937000000000000000000.00;1000000000000000000.00
75462600000000000000000.00;983215000000000000000000.00;-1000000000000000000.00
905725000000000000000000.00;769377000000000000000000.00;1000000000000000000.00
564318000000000000000000.00;332789000000000000000000.00;1000000000000000000.00
222234000000000000000000.00;710247000000000000000000.00;-1000000000000000000.00
-8584300000000000000000.00;75214000000000000000000.00;-1000000000000000000.00
597379000000000000000000.00;655179000000000000000000.00;1000000000000000000.00
78489200000000000000000.00;771797000000000000000000.00;-1000000000000000000.00
924342000000000000000000.00;498546000000000000000000.00;1000000000000000000.00
-8846400000000000000000.00;724233000000000000000000.00;-1000000000000000000.00
529881000000000000000000.00;583121000000000000000000.00;1000000000000000000.00
94810300000000000000000.00;1029090000000000000000000.00;-1000000000000000000.00
230643000000000000000000.00;99235000000000000000000.00;-1000000000000000000.00
52008600000000000000000.00;1189260000000000000000000.00;-1000000000000000000.00
263049000000000000000000.00;625453000000000000000000.00;1000000000000000000.00
-4530300000000000000000.00;722348000000000000000000.00;-1000000000000000000.00
49909100000000000000000.00;1122980000000000000000000.00;-1000000000000000000.00
206429000000000000000000.00;986103000000000000000000.00;-1000000000000000000.00
-6615430000000000000000.00;839239000000000000000000.00;-1000000000000000000.00
375709000000000000000000.00;616921000000000000000000.00;1000000000000000000.00
225369000000000000000000.00;912201000000000000000000.00;-1000000000000000000.00
41253000000000000000000.00;546405000000000000000000.00;1000000000000000000.00
17183000000000000000000.00;753268000000000000000000.00;-1000000000000000000.00
453283000000000000000000.00;722263000000000000000000.00;1000000000000000000.00
-41137800000000000000000.00;1202060000000000000000000.00;-1000000000000000000.00
530582000000000000000000.00;222494000000000000000000.00;1000000000000000000.00
706297000000000000000000.00;698975000000000000000000.00;1000000000000000000.00
217297000000000000000000.00;80365000000000000000000.00;-1000000000000000000.00
533875000000000000000000.00;533206000000000000000000.00;1000000000000000000.00
-145066000000000000000000.00;879105000000000000000000.00;-1000000000000000000.00
679094000000000000000000.00;491373000000000000000000.00;1000000000000000000.00
431182000000000000000000.00;524188000000000000000000.00;1000000000000000000.00
26542000000000000000000.00;783893000000000000000000.00;-1000000000000000000.00
341375000000000000000000.00;824069000000000000000000.00;-1000000000000000000.00
254199000000000000000000.00;646191000000000000000000.00;1000000000000000000.00
457588000000000000000000.00;465625000000000000000000.00;1000000000000000000.00
696504000000000000000000.00;500934000000000000000000.00;1000000000000000000.00
10750900000000000000000.00;58936000000000000000000.00;-1000000000000000000.00
-10039600000000000000000.00;920963000000000000000000.00;-1000000000000000000.00
307112000000000000000000.00;63928000000000000000000.00;-1000000000000000000.00
460804000000000000000000.00;541191000000000000000000.00;1000000000000000000.00
434426000000000000000000.00;546577000000000000000000.00;1000000000000000000.00
400602000000000000000000.00;104230000000000000000000.00;-1000000000000000000.00
460197000000000000000000.00;1001450000000000000000000.00;-1000000000000000000.00
762938000000000000000000.00;529489000000000000000000.00;1000000000000000000.00
294555000000000000000000.00;67058000000000000000000.00;1000000000000000000.00
523273000000000000000000.00;655639000000000000000000.00;1000000000000000000.00
66639000000000000000000.00;700317000000000000000000.00;1000000000000000000.00
59860100000000000000000.00;631781000000000000000000.00;-1000000000000000000.00
-1758840000000000000000.00;1021890000000000000000000.00;-1000000000000000000.00
34286000000000000000000.00;543611000000000000000000.00;1000000000000000000.00
154374000000000000000000.00;841287000000000000000000.00;-1000000000000000000.00
510589000000000000000000.00;753103000000000000000000.00;-1000000000000000000.00
471039000000000000000000.00;451109000000000000000000.00;1000000000000000000.00
501266000000000000000000.00;446921000000000000000000.00;1000000000000000000.00
378269000000000000000000.00;79072000000000000000000.00;-1000000000000000000.00
711617000000000000000000.00;725885000000000000000000.00;1000000000000000000.00
243957000000000000000000.00;355093000000000000000000.00;1000000000000000000.00
306192000000000000000000.00;992399000000000000000000.00;-1000000000000000000.00
5120230000000000000000.00;843992000000000000000000.00;-1000000000000000000.00
637397000000000000000000.00;684136000000000000000000.00;1000000000000000000.00
252826000000000000000000.00;792786000000000000000000.00;-1000000000000000000.00
525462000000000000000000.00;289308000000000000000000.00;1000000000000000000.00
604074000000000000000000.00;80671000000000000000000.00;1000000000000000000.00
379794000000000000000000.00;715563000000000000000000.00;1000000000000000000.00
-1713700000000000000000.00;142210000000000000000000.00;-1000000000000000000.00
512733000000000000000000.00;896607000000000000000000.00;1000000000000000000.00
389275000000000000000000.00;373803000000000000000000.00;1000000000000000000.00
396658000000000000000000.00;1095790000000000000000000.00;-1000000000000000000.00
417305000000000000000000.00;916103000000000000000000.00;-1000000000000000000.00
269307000000000000000000.00;988157000000000000000000.00;-1000000000000000000.00
95283400000000000000000.00;682524000000000000000000.00;-1000000000000000000.00
17497000000000000000000.00;902431000000000000000000.00;-1000000000000000000.00
249781000000000000000000.00;1063890000000000000000000.00;-1000000000000000000.00
469127000000000000000000.00;1239910000000000000000000.00;-1000000000000000000.00
178334000000000000000000.00;982463000000000000000000.00;-1000000000000000000.00
219468000000000000000000.00;470912000000000000000000.00;1000000000000000000.00
564674000000000000000000.00;493219000000000000000000.00;1000000000000000000.00
19792000000000000000000.00;969308000000000000000000.00;-1000000000000000000.00
569374000000000000000000.00;581321000000000000000000.00;1000000000000000000.00
353528000000000000000000.00;470231000000000000000000.00;1000000000000000000.00
940419000000000000000000.00;590583000000000000000000.00;1000000000000000000.00
617369000000000000000000.00;89976000000000000000000.00;1000000000000000000.00
169594000000000000000000.00;812936000000000000000000.00;-1000000000000000000.00
356712000000000000000000.00;835203000000000000000000.00;1000000000000000000.00
24170800000000000000000.00;1122750000000000000000000.00;-1000000000000000000.00
215771000000000000000000.00;697028000000000000000000.00;-1000000000000000000.00
10055000000000000000000.00;1106980000000000000000000.00;-1000000000000000000.00
66997200000000000000000.00;649407000000000000000000.00;-1000000000000000000.00
25227800000000000000000.00;827267000000000000000000.00;-1000000000000000000.00
76398200000000000000000.00;1017920000000000000000000.00;-1000000000000000000.00
552245000000000000000000.00;509701000000000000000000.00;1000000000000000000.00
553285000000000000000000.00;607198000000000000000000.00;1000000000000000000.00
264518000000000000000000.00;983168000000000000000000.00;-1000000000000000000.00
183501000000000000000000.00;856314000000000000000000.00;-1000000000000000000.00
14059000000000000000000.00;1053480000000000000000000.00;-1000000000000000000.00
34173200000000000000000.00;843267000000000000000000.00;-1000000000000000000.00
201659000000000000000000.00;656593000000000000000000.00;1000000000000000000.00
178458000000000000000000.00;961194000000000000000000.00;-1000000000000000000.00
710673000000000000000000.00;423377000000000000000000.00;1000000000000000000.00
33734000000000000000000.00;642193000000000000000000.00;1000000000000000000.00
112816000000000000000000.00;339029000000000000000000.00;1000000000000000000.00
192425000000000000000000.00;840343000000000000000000.00;-1000000000000000000.00
662361000000000000000000.00;729779000000000000000000.00;1000000000000000000.00
-67727700000000000000000.00;1091650000000000000000000.00;-1000000000000000000.00
36637000000000000000000.00;820114000000000000000000.00;-1000000000000000000.00
245932000000000000000000.00;864593000000000000000000.00;-1000000000000000000.00
867165000000000000000000.00;828582000000000000000000.00;1000000000000000000.00
293026000000000000000000.00;937243000000000000000000.00;-1000000000000000000.00
362404000000000000000000.00;698398000000000000000000.00;1000000000000000000.00
370728000000000000000000.00;811991000000000000000000.00;1000000000000000000.00
46518500000000000000000.00;863489000000000000000000.00;-1000000000000000000.00
263418000000000000000000.00;1076690000000000000000000.00;-1000000000000000000.00
-41345100000000000000000.00;1177690000000000000000000.00;-1000000000000000000.00
294206000000000000000000.00;868733000000000000000000.00;-1000000000000000000.00
-4762500000000000000000.00;592184000000000000000000.00;-1000000000000000000.00
363405000000000000000000.00;1114810000000000000000000.00;-1000000000000000000.00
78956200000000000000000.00;944369000000000000000000.00;-1000000000000000000.00
104894000000000000000000.00;1111080000000000000000000.00;-1000000000000000000.00
380604000000000000000000.00;439026000000000000000000.00;1000000000000000000.00
-49871100000000000000000.00;1100380000000000000000000.00;-1000000000000000000.00
574058000000000000000000.00;639024000000000000000000.00;1000000000000000000.00
167326000000000000000000.00;799899000000000000000000.00;-1000000000000000000.00
358039000000000000000000.00;54878000000000000000000.00;1000000000000000000.00
624606000000000000000000.00;564368000000000000000000.00;1000000000000000000.00
606378000000000000000000.00;931364000000000000000000.00;1000000000000000000.00
161931000000000000000000.00;11570000000000000000000.00;-1000000000000000000.00
227054000000000000000000.00;367644000000000000000000.00;1000000000000000000.00
214503000000000000000000.00;739884000000000000000000.00;1000000000000000000.00
256781000000000000000000.00;1025730000000000000000000.00;-1000000000000000000.00
559721000000000000000000.00;660053000000000000000000.00;-1000000000000000000.00
23179000000000000000000.00;752304000000000000000000.00;-1000000000000000000.00
89602000000000000000.00;973475000000000000000000.00;-1000000000000000000.00
665601000000000000000.00;905026000000000000000000.00;-1000000000000000000.00
247728000000000000000000.00;562857000000000000000000.00;-1000000000000000000.00
24191000000000000000000.00;732975000000000000000000.00;-1000000000000000000.00
290811000000000000000000.00;100180000000000000000000.00;1000000000000000000.00
239551000000000000000000.00;566326000000000000000000.00;-1000000000000000000.00
158908000000000000000000.00;111380000000000000000000.00;-1000000000000000000.00
223906000000000000000000.00;963025000000000000000000.00;-1000000000000000000.00
563047000000000000000000.00;858702000000000000000000.00;1000000000000000000.00
87724100000000000000000.00;1151150000000000000000000.00;-1000000000000000000.00
52039200000000000000000.00;808811000000000000000000.00;-1000000000000000000.00
345969000000000000000000.00;706962000000000000000000.00;1000000000000000000.00
321896000000000000000000.00;67695000000000000000000.00;-1000000000000000000.00
-76289200000000000000000.00;81616000000000000000000.00;-1000000000000000000.00
307148000000000000000000.00;548842000000000000000000.00;1000000000000000000.00
532762000000000000000000.00;501236000000000000000000.00;1000000000000000000.00
30765500000000000000000.00;854279000000000000000000.00;-1000000000000000000.00
355585000000000000000000.00;968522000000000000000000.00;-1000000000000000000.00
738365000000000000000000.00;780936000000000000000000.00;1000000000000000000.00
153206000000000000000000.00;831693000000000000000000.00;-1000000000000000000.00
275731000000000000000000.00;985618000000000000000000.00;-1000000000000000000.00
365126000000000000000000.00;488647000000000000000000.00;1000000000000000000.00
368458000000000000000000.00;315359000000000000000000.00;1000000000000000000.00
57183000000000000000000.00;704293000000000000000000.00;1000000000000000000.00
774087000000000000000000.00;608594000000000000000000.00;1000000000000000000.00
36624500000000000000000.00;908957000000000000000000.00;-1000000000000000000.00
295024000000000000000000.00;751674000000000000000000.00;-1000000000000000000.00
558869000000000000000000.00;662128000000000000000000.00;1000000000000000000.00
576776000000000000000000.00;596112000000000000000000.00;1000000000000000000.00
28821000000000000000000.00;124240000000000000000000.00;-1000000000000000000.00
416075000000000000000000.00;861496000000000000000000.00;-1000000000000000000.00
350303000000000000000000.00;854674000000000000000000.00;1000000000000000000.00
275826000000000000000000.00;1112810000000000000000000.00;-1000000000000000000.00
396632000000000000000000.00;945433000000000000000000.00;-1000000000000000000.00
507303000000000000000000.00;899354000000000000000000.00;-1000000000000000000.00
217818000000000000000000.00;1057550000000000000000000.00;-1000000000000000000.00
565046000000000000000000.00;675519000000000000000000.00;1000000000000000000.00
508983000000000000000000.00;689768000000000000000000.00;-1000000000000000000.00
529561000000000000000000.00;670597000000000000000000.00;1000000000000000000.00
52769000000000000000000.00;925501000000000000000000.00;-1000000000000000000.00
515758000000000000000000.00;820238000000000000000000.00;1000000000000000000.00
387649000000000000000000.00;1035110000000000000000000.00;-1000000000000000000.00
11338000000000000000000.00;741123000000000000000000.00;1000000000000000000.00
421545000000000000000000.00;56515000000000000000000.00;1000000000000000000.00
60424000000000000000000.00;1015610000000000000000000.00;-1000000000000000000.00
133896000000000000000000.00;939805000000000000000000.00;-1000000000000000000.00
616379000000000000000000.00;756632000000000000000000.00;1000000000000000000.00
664153000000000000000000.00;505542000000000000000000.00;1000000000000000000.00
288547000000000000000000.00;925518000000000000000000.00;1000000000000000000.00
269217000000000000000000.00;703979000000000000000000.00;-1000000000000000000.00
567107000000000000000000.00;760538000000000000000000.00;1000000000000000000.00
395229000000000000000000.00;632322000000000000000000.00;1000000000000000000.00
225949000000000000000000.00;933695000000000000000000.00;-1000000000000000000.00
246612000000000000000000.00;686175000000000000000000.00;-1000000000000000000.00
392899000000000000000000.00;1057860000000000000000000.00;-1000000000000000000.00
-151783000000000000000000.00;1078850000000000000000000.00;-1000000000000000000.00
144093000000000000000000.00;873645000000000000000000.00;-1000000000000000000.00
28884000000000000000000.00;920962000000000000000000.00;-1000000000000000000.00
299102000000000000000000.00;439533000000000000000000.00;1000000000000000000.00
298274000000000000000000.00;698701000000000000000000.00;1000000000000000000.00
394579000000000000000000.00;1159840000000000000000000.00;-1000000000000000000.00
352826000000000000000000.00;595548000000000000000000.00;1000000000000000000.00
407872000000000000000000.00;906227000000000000000000.00;-1000000000000000000.00
524496000000000000000000.00;139716000000000000000000.00;1000000000000000000.00
168938000000000000000000.00;58766000000000000000000.00;1000000000000000000.00
-21439100000000000000000.00;966586000000000000000000.00;-1000000000000000000.00
